성구분,카테고리명,상품명,CategoryID,ProductID,pink_cossim,blue_cossim,파일명
girl,girl-DIY,미니스타일북 베프그리기,C10100020004,8809182325022,0.3175637745085089,0.13665686228119714,C10100020004-8809182325022.png
girl,girl-DIY,[브랜드B] 팝아티2뷰티+팝비즈410+팝쥬얼리360,C10100020004,L000000537887,0.25484259509902984,-0.17804037078966753,C10100020004-L000000537887.png
girl,girl-Deco,체리 트위스터기헤어샵,C10100020003,8809121092343,0.7624060186605259,-0.08912314710498813,C10100020003-8809121092343.png
girl,girl-Doll,리얼펫 아기고양이밀크캣,C10100020002,8809182323448,0.4365430092700458,-0.24096830428695984,C10100020002-8809182323448.png
girl,girl-Doll,[d]보토스 얼굴쿠션 대-보리,C10100020002,L000000555223,0.3662651952085584,-0.6435915385792057,C10100020002-L000000555223.png
boy,boy-Control,미판매상품 안내페이지,C10100030003,L000002759389,0.48928423053544223,-0.3023119648518372,C10100030003-L000002759389.png
boy,boy-Figure,원피스 트라팔가로우의 잠수함,C10100030005,4543112752987,-0.20879944567844755,0.015427392791359166,C10100030005-4543112752987.png
girl,girl-RolePlay,꼬꼬마 요리사-오렌지,C10100020001,L000000563101,0.4028517249157256,-0.24776421590458284,C10100020001-L000000563101.png
girl,girl-Doll,쫑알쫑알 똘똘이 유모차,C10100020002,8804275261539,0.13155220700267048,-0.39138225501136564,C10100020002-8804275261539.png
boy,boy-Figure,소닉 붐 Vol 1 소닉 러닝,C10100030005,8809508310114,0.15209393716248845,0.14800354633447332,C10100030005-8809508310114.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,8804275670065,0.288943309099467,-0.1119177221462158,C10100020002-8804275670065.png
boy,boy-Action,헬로카봇 아이누크,C10100030002,8809318320655,0.16016415517999974,0.10816727995716799,C10100030002-8809318320655.png
boy,boy-Car/Train,카즈토미카 맥퀸크루징 (02),C10100030004,4904810418917,-0.43972957385307304,0.6744202671997239,C10100030004-4904810418917.png
girl,girl-Doll,스티치 핸드퍼펫 봉제인형,C10100020002,L000001492707,-0.24628909332097187,0.6316240669689291,C10100020002-L000001492707.png
girl,girl-Doll,라푼젤미미 공주파마,C10100020002,8804275145556,0.6359571280215491,-0.1527955528461655,C10100020002-8804275145556.png
girl,girl-Doll,포켓몬스터 봉제인형-나옹(30cm)/포켓몬인형/나옹인형,C10100020002,L000002472228,0.2186460492648326,-0.7952986626103512,C10100020002-L000002472228.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,8809319372592,0.2220460027203909,-0.46849474276992553,C10100020002-8809319372592.png
boy,boy-Action,요괴메카드 콘돌킹(호랑나비),C10100030002,8809318321812,0.5865830179856922,-0.507436644743455,C10100030002-8809318321812.png
boy,boy-Figure,심슨 사이드쇼밥토킹피겨,C10100030005,9317454743249,0.39934500900743203,-0.2872110176040835,C10100030005-9317454743249.png
girl,girl-Doll,[오지돌스] 스웨터원피스세트,C10100020002,L000002760579,-0.2518921927782527,0.4682929019735178,C10100020002-L000002760579.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,0630509283798,-0.28151933790779327,-0.2480612152159808,C10100030002-0630509283798.png
boy,boy-Figure,K1A1 무선작동탱크 (1:48),C10100030005,8809258925835,-0.248731879289652,0.16193510356769059,C10100030005-8809258925835.png
boy,boy-Car/Train,[시쿠] 클라스 Xerion 트렉터,C10100030004,L000000467954,-0.12007093020470737,0.22936144762523297,C10100030004-L000000467954.png
girl,girl-Doll,리틀 페어리루 리프,C10100020002,8804275874548,0.6707901593575091,-0.554012516676157,C10100020002-8804275874548.png
boy,boy-RolePlay,[에듀케이셔널인사이트] 테이크어롱드릴,C10100030001,L000001544178,-0.17622828708213634,0.045530779541541305,C10100030001-L000001544178.png
boy,boy-RolePlay,베이블레이드 스크류트라이던트,C10100030001,8801198121032,0.2238642521562124,-0.5963975071439225,C10100030001-8801198121032.png
girl,girl-RolePlay,달님이 아이스크림 가게,C10100020001,8809182326777,0.17239310419613607,-0.10013317661918751,C10100020001-8809182326777.png
boy,boy-Action,포켓몬 Z링 크리스탈 스페셜세트,C10100030002,4904810872924,0.35445292029853454,-0.23782273108813662,C10100030002-4904810872924.png
boy,boy-Figure,TRU 합금 태권브이 메탈컬러,C10100030005,8809556744350,0.15474939710508867,0.1543650911524601,C10100030005-8809556744350.png
girl,girl-Doll,포켓몬스터 봉제인형-웃는 피카츄(30cm)/피카츄인형/포켓몬인형/캐릭터인형,C10100020002,L000002665574,0.17537986140202588,-0.7531416641524825,C10100020002-L000002665574.png
boy,boy-RolePlay,미판매상품 안내페이지,C10100030001,8801198120639,0.21436875556049842,0.19178075837345665,C10100030001-8801198120639.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,4806021928325,0.13684052620688242,0.18826689796091678,C10100020002-4806021928325.png
girl,girl-Doll,4051536 푸신캣 생일축하 인형 26cm,C10100020002,L000000994053,0.8251088726095814,-0.1309328230923498,C10100020002-L000000994053.png
girl,girl-Doll,디즈니 엘레나 액세서리 세트,C10100020002,0039897018355,-0.0012198512475291904,-0.4910708330757271,C10100020002-0039897018355.png
boy,boy-Car/Train,다이노코어 메탈미니카,C10100030004,8809174212132,0.4565176454000488,0.044842599533453514,C10100030004-8809174212132.png
boy,boy-Action,브이텍 변신 공룡 로봇 터보 - 안킬로사우루스,C10100030002,L000000514278,0.38994865471786244,-0.5091234864381702,C10100030002-L000000514278.png
girl,girl-Doll,[d]둥이둥이쿠션 핑크토끼-소형(45cm),C10100020002,L000000556455,0.8097214972870262,-0.22039192043166556,C10100020002-L000000556455.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,8809273800087,0.45679157739392445,-0.2138915657934769,C10100020002-8809273800087.png
boy,boy-Action,정글 레즈라스워드,C10100030002,8809174677344,0.3504580149728569,-0.327028013466294,C10100030002-8809174677344.png
boy,boy-Car/Train,카즈토미카 빅맥,C10100030004,4904810894490,0.6192701193207908,-0.4687125859536734,C10100030004-4904810894490.png
girl,girl-Doll,"[d]영아트반달곰-대형(100cm)[옵션:브라운,크림선택]",C10100020002,L000000545763,-0.32086657413703534,-0.380244904178793,C10100020002-L000000545763.png
boy,boy-Figure,원피스 쵸파로봇2호 쵸파윙,C10100030005,4543112894311,-0.07010916729006023,-0.08278216882822075,C10100030005-4543112894311.png
boy,boy-Figure,RG 건담 골드프레임아마츠미나,C10100030005,4549660163800,0.11282996374128083,0.35026247666222304,C10100030005-4549660163800.png
boy,boy-Action,배트맨과 조커세트,C10100030002,4005086225107,0.459253459785078,-0.08183759677141972,C10100030002-4005086225107.png
boy,boy-Figure,스타워즈 로그원아모리필팩,C10100030005,0630509469277,-0.30277467809150455,0.5368879102129648,C10100030005-0630509469277.png
girl,girl-Doll,바비 뉴 요정,C10100020002,0887961216820,0.39196799983531694,-0.16034717297018625,C10100020002-0887961216820.png
girl,girl-Doll,미미드레스컬렉션,C10100020002,8804275171067,0.4239874230389095,0.020612157124826305,C10100020002-8804275171067.png
boy,boy-Action,피젯 스피너 마이리틀포니,C10100030002,0630509662869,-0.29960609096692037,0.20651607153208243,C10100030002-0630509662869.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,4972825206805,0.2490194924916724,0.23581456484567181,C10100030005-4972825206805.png
girl,girl-Doll,[d]원피스테디베어(대형)-남자,C10100020002,L000000518856,0.39556764383717885,-0.6545664147251994,C10100020002-L000000518856.png
boy,boy-Action,[슐라이히] 폴암을 든 용의 기사,C10100030002,L000000467875,0.605663964772822,-0.37774881175358077,C10100030002-L000000467875.png
boy,boy-Action,펀코 헐크 (4776),C10100030002,8804097649072,0.02989435846262289,-0.6565463241184294,C10100030002-8804097649072.png
girl,girl-Doll,[우디즈패밀리] 부엉이가족,C10100020002,L000000577413,0.30205100207364727,-0.4329936930168457,C10100020002-L000000577413.png
girl,girl-Doll,[NICI] 니키 스노우 래빗 25cm 댕글링-38946,C10100020002,L000001437814,0.393040118986722,-0.8287888987979116,C10100020002-L000001437814.png
girl,girl-Doll,실바니안 타운 트램(6007),C10100020002,5054131060070,0.34764008931968116,-0.3310690616410728,C10100020002-5054131060070.png
boy,boy-Action,쥬라기월드2 미니다이노 15팩,C10100030002,0887961619331,0.3305623008002951,-0.7989155968200236,C10100030002-0887961619331.png
boy,boy-Car/Train,브이텍 뛰뛰빵빵 드라이버 - 경찰서디럭스셋트,C10100030004,L000000515842,-0.062120528891016824,-0.1948017796105025,C10100030004-L000000515842.png
girl,girl-RolePlay,옹알이 아기똘똘이,C10100020001,8804275272030,0.28572542821466645,-0.3641331890825259,C10100020001-8804275272030.png
girl,girl-RolePlay,에이미 세탁놀이 셋트,C10100020001,L000000563109,0.2538741776876088,-0.03539573848229881,C10100020001-L000000563109.png
boy,boy-Car/Train,[시쿠] 퀸메리2호,C10100030004,L000000467921,0.30486764958066054,-0.4159908072434788,C10100030004-L000000467921.png
girl,girl-RolePlay,미판매상품 안내페이지,C10100020001,L000002813317,0.46152413773609813,-0.16866305785866478,C10100020001-L000002813317.png
boy,boy-RolePlay,베이블레이드 스타디움와일드,C10100030001,8801198120509,-0.033667573720511094,0.30177706050994324,C10100030001-8801198120509.png
girl,girl-Doll,아둥가 인형 - M(18cm) [색상선택],C10100020002,L000000844048,0.3569534497108408,-0.3877589005178454,C10100020002-L000000844048.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,L000002749581,0.2941420475218452,-0.25854655632021695,C10100030005-L000002749581.png
boy,boy-Car/Train,미판매상품 안내페이지,C10100030004,5013197064200,-0.21472181797301798,-0.02745320404093331,C10100030004-5013197064200.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,8809282303470,0.3149597079716951,-0.8591949892690177,C10100020002-8809282303470.png
boy,boy-Car/Train,핫휠 분노의질주 컬렉터카,C10100030004,0887961449303,0.12374217193275956,-0.2994929756023707,C10100030004-0887961449303.png
boy,boy-Action,헬로카봇 킹다이저,C10100030002,8807633153545,0.298138348568869,-0.5185149433516899,C10100030002-8807633153545.png
girl,girl-Doll,컵케이크 베어,C10100020002,0815887022805,0.08873688059499502,-0.16521138541642977,C10100020002-0815887022805.png
girl,girl-RolePlay,코코밍 오븐렌지세트,C10100020001,8809482991286,0.3730145077111415,-0.3866250710612213,C10100020001-8809482991286.png
boy,boy-Action,닌자포스 닌자버클　,C10100030002,8809482990197,0.3611347696742898,-0.39379726018907435,C10100030002-8809482990197.png
girl,girl-DIY,미판매상품 안내페이지,C10100020004,4905040782694,0.3078180789639809,-0.10695915429850993,C10100020004-4905040782694.png
girl,girl-Doll,러브미베어-대형(48cm)/곰인형/베어인형/테디인형,C10100020002,L000002665563,0.3434324983083489,-0.8929583120176589,C10100020002-L000002665563.png
girl,girl-DIY,컬러룬 바람개비 풍선 -돌고래,C10100020004,L000002669278,0.6445477163074437,-0.22245886275987276,C10100020004-L000002669278.png
boy,boy-Action,슈퍼윙스2 변신 에이스,C10100030002,8809365532506,0.40235730013998844,0.20945380172003672,C10100030002-8809365532506.png
girl,girl-Deco,"스네일즈 2종 세트 B (베드타임스토리, 퍼플코멧)",C10100020003,8809182325459,-0.38173221617554565,0.8641874883508566,C10100020003-8809182325459.png
girl,girl-Doll,아망스 돌고래 인형-핑크 (특왕120cm),C10100020002,L000001452736,0.37857730144237906,-0.64152764189699,C10100020002-L000001452736.png
girl,girl-RolePlay,콩순이 불 빛 스케치북,C10100020001,8809174678198,0.4049381859500617,-0.26328029316180485,C10100020001-8809174678198.png
boy,boy-Figure,파자마삼총사 도마배미피규어 (2팩),C10100030005,0886144245572,-0.1843192332033583,0.04948408872340395,C10100030005-0886144245572.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8809398342448,0.04927697079186992,0.1331861229712425,C10100030002-8809398342448.png
girl,girl-Doll,[d]뽀로로 봉제인형3기-해리,C10100020002,L000000505560,0.49439784047925733,-0.1710802576096158,C10100020002-L000000505560.png
girl,girl-Deco,[멜리사앤더그] 직접 꾸미는 보물상자,C10100020003,L000000553497,0.10466720863231231,0.13764268715644642,C10100020003-L000000553497.png
girl,girl-RolePlay,[BATTAT] 삐뽀119 / 멋진 의사가 되어보는 병원놀이세트 00844,C10100020001,L000000538874,-0.11011311488861161,0.30777420163555635,C10100020001-L000000538874.png
girl,girl-Doll,[d]몰랑 라잉 인형(소형) - 도너츠,C10100020002,L000000560566,0.17395609361011805,-0.45112568242512113,C10100020002-L000000560566.png
girl,girl-Doll,모찌마로 (중),C10100020002,8809436037770,0.33266546277143055,0.501151875928318,C10100020002-8809436037770.png
girl,girl-Doll,4048870 푸신캣 쿠키 인형 24cm,C10100020002,L000000734048,0.8463925620762888,-0.23291209313989905,C10100020002-L000000734048.png
boy,boy-Action,너프 아큐스트라이크알파호크,C10100030002,0630509512072,0.22619123844285494,0.17228364033269258,C10100030002-0630509512072.png
girl,girl-Doll,스타워즈 R2D2 목쿠션 30cm,C10100020002,L000001403118,-0.07528919530263102,0.14897029341218823,C10100020002-L000001403118.png
boy,boy-Action,공룡메카드 카슈터 (블루),C10100030002,8807633300888,-0.04312155525716738,-0.37042997604782457,C10100030002-8807633300888.png
boy,boy-Figure,M48A5K 무선작동탱크 (1:48),C10100030005,8809258925859,-0.4167435438532365,0.0806523482860503,C10100030005-8809258925859.png
girl,girl-RolePlay,콩순이 동전을 하나둘셋 자판기,C10100020001,8801198033458,0.19248994221611374,-0.46387511723146213,C10100020001-8801198033458.png
boy,boy-Action,다이노포스 솔리드건,C10100030002,8809073336410,0.20911819383928365,-0.11758363887334804,C10100030002-8809073336410.png
boy,boy-RolePlay,스핀파이터 파이어피닉스,C10100030001,6951144465146,0.3532644075535037,-0.36691563001332306,C10100030001-6951144465146.png
girl,girl-Doll,체리 핑크캣 (쥬리),C10100020002,8809121094729,0.6130204597985118,-0.37191149324746486,C10100020002-8809121094729.png
boy,boy-Figure,RG 유니콘 건담,C10100030005,4549660167419,0.4941399075344452,-0.42749024897128524,C10100030005-4549660167419.png
girl,girl-DIY,미판매상품 안내페이지,C10100020004,8809557510138,0.04773044079893161,-0.3196222078314592,C10100020004-8809557510138.png
boy,boy-Action,[슐라이히] 둥지에 있는 새끼 독수리,C10100030002,L000000467800,0.4089160868578403,-0.7585300331984742,C10100030002-L000000467800.png
boy,boy-RolePlay,미판매상품 안내페이지,C10100030001,8801198120844,-0.16933724141085604,-0.4134494708477603,C10100030001-8801198120844.png
girl,girl-Doll,원피스 쵸파 코스튬 봉제인형-상디옷(45cm)/원피스인형/쵸파인형,C10100020002,L000002766879,0.46504304011862224,-0.5939786629424956,C10100020002-L000002766879.png
girl,girl-Doll,[d]청테디베어-남자곰(대형),C10100020002,L000000518848,0.16037905506694125,-0.640259681575258,C10100020002-L000000518848.png
boy,boy-RolePlay,미판매상품 안내페이지,C10100030001,8809318320839,-0.2948372699912562,-0.44137408232358627,C10100030001-8809318320839.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,5054131060179,0.17869968910632203,-0.18423284352208172,C10100020002-5054131060179.png
girl,girl-Doll,정글 친구들 6종 세트-30288,C10100020002,L000001516119,0.6558694626668039,-0.5377930577123388,C10100020002-L000001516119.png
girl,girl-RolePlay,[BATTAT] 바닐라티파티 / 티파티 소꿉놀이 세트 00819,C10100020001,L000000538869,-0.061865835229340936,-0.1228987642902848,C10100020001-L000000538869.png
girl,girl-Doll,코코밍 엔젤포포밍,C10100020002,8809482990890,0.17685845908836045,-0.6764723442810269,C10100020002-8809482990890.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,L000002676655,0.021602261444080815,-0.4420863204223281,C10100030005-L000002676655.png
girl,girl-Doll,실바니안 아기정글짐 (5025),C10100020002,5054131050255,0.13476853334583977,-0.15117051398360906,C10100020002-5054131050255.png
boy,boy-Figure,마이티머그  마블 앤트맨,C10100030005,0630509691722,-0.05880326416996015,0.659687903818246,C10100030005-0630509691722.png
boy,boy-Action,[슐라이히] 발리스타와 병기병,C10100030002,L000000467870,0.516743506021743,-0.5679715393739468,C10100030002-L000000467870.png
boy,boy-RolePlay,너프 엘리트다트리필30입,C10100030001,0653569769316,0.06609717167551891,0.5444926534133904,C10100030001-0653569769316.png
girl,girl-Doll,WBB 가방고리 (그리즐리),C10100020002,8804097657985,0.5126312558673728,-0.7879119493573368,C10100020002-8804097657985.png
boy,boy-RolePlay,울트라맨오브 카드 (01),C10100030001,8809482992207,0.2103486303631072,-0.16849049648202147,C10100030001-8809482992207.png
boy,boy-Action,열리는 구조본부 플레이세트,C10100030002,4891813833048,-0.164795283055691,0.2323895912020423,C10100030002-4891813833048.png
girl,girl-Deco,체리 블링블링 메이크업박스,C10100020003,8809121094088,0.6229195666141083,-0.1339349160723272,C10100020003-8809121094088.png
boy,boy-Car/Train,[롤리토이즈] JCB 8250 트렉터,C10100030004,L000000467892,-0.08057743444867164,-0.5789671664843236,C10100030004-L000000467892.png
girl,girl-Doll,미요니 그레이 시팅 캣 (소),C10100020002,8809282304927,0.27452084255346754,-0.783055522077211,C10100020002-8809282304927.png
boy,boy-Car/Train,핫휠 콜렉터 카 컬쳐 시리즈,C10100030004,0887961619805,0.0072782795757532735,0.23872631396128166,C10100030004-0887961619805.png
girl,girl-RolePlay,미판매상품 안내페이지,C10100020001,L000002812158,0.16704339134541743,-0.36152930764844937,C10100020001-L000002812158.png
boy,boy-Car/Train,토미카 빌드시티파워크레인,C10100030004,4904810899082,0.11449232358958372,-0.12373639148049097,C10100030004-4904810899082.png
girl,girl-Doll,동그리 펫 햄스터인형/애니멀인형,C10100020002,L000001505289,0.5887503503063828,-0.654043808023234,C10100020002-L000001505289.png
boy,boy-Car/Train,[시쿠] 직선 도로 타일 세트,C10100030004,L000000467909,0.1011729241025006,0.8914067385909968,C10100030004-L000000467909.png
girl,girl-RolePlay,플랜토이즈 원목교구 주방놀이 샌드위치 만들기 3464,C10100020001,L000002652395,0.41221443649028444,-0.8370787605546399,C10100020001-L000002652395.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,8809541560033,-0.6454223130044373,-0.24620437507849388,C10100030005-8809541560033.png
boy,boy-Car/Train,미판매상품 안내페이지,C10100030004,3467452044308,0.14150745817836902,0.15528854350104504,C10100030004-3467452044308.png
boy,boy-Action,벅스닌 하늘소닌의 시계연구소,C10100030002,8809482993211,-0.39725492622692304,0.3728887702841201,C10100030002-8809482993211.png
boy,boy-Car/Train,디즈니토미카 클래식 미키(01),C10100030004,8809375612489,0.0779955078548302,0.10926267124566917,C10100030004-8809375612489.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8809398340475,0.4431594428267825,-0.41765760517906025,C10100030002-8809398340475.png
boy,boy-Car/Train,[BATTAT] 몬스터트럭식스 / 6개의 각기 다른 모양의 몬스터트럭 00801,C10100030004,L000000539966,-0.06311489391769619,-0.4154706167044502,C10100030004-L000000539966.png
girl,girl-DIY,미판매상품 안내페이지,C10100020004,L000002628680,-0.16255555393186572,-0.275555242876415,C10100020004-L000002628680.png
boy,boy-Control,글래디에이터 (ASST),C10100030003,0807648056211,0.12128411266871031,0.00842063056166932,C10100030003-0807648056211.png
girl,girl-Deco,디즈니 엘사드레스고급형,C10100020003,8809116667235,-0.5282839626761356,0.5364032110451412,C10100020003-8809116667235.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8807633152135,0.19455053413334517,-0.43758089328114846,C10100030002-8807633152135.png
girl,girl-Doll,[NICI]니키 퍼플 드래곤 키체인 10cm-88818/니키인형/애니멀인형/드래곤인형,C10100020002,L000002563884,0.5839233006440336,0.13602693927222057,C10100020002-L000002563884.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,8809510490019,-0.35166893169578367,0.065462648705793,C10100030005-8809510490019.png
boy,boy-Control,[DJI] 매빅에어 콤보 블랙 MAVIC 접이식,C10100030003,L000003377537,0.3753968638376433,0.4254899777840104,C10100030003-L000003377537.png
boy,boy-Figure,마블 MCU 10주년 아이언맨1,C10100030005,0630509707706,-0.08155749255454733,0.687001546174607,C10100030005-0630509707706.png
girl,girl-Doll,헬로펫 귀염둥이고양이,C10100020002,8809121094972,0.6816702005469637,-0.3692586299841657,C10100020002-8809121094972.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8807633301021,-0.07104078609227939,-0.32839728495754167,C10100030002-8807633301021.png
girl,girl-Doll,미판매상품 안내페이지,C10100020002,L000001522804,0.563125283816999,-0.33744555087163136,C10100020002-L000001522804.png
boy,boy-Car/Train,토미카 혼다CR-V (118),C10100030004,4904810439028,0.04306339586363742,0.6979335883082441,C10100030004-4904810439028.png
girl,girl-Doll,실바니안 레드패밀리카(5273),C10100020002,5054131052730,0.24435430940180597,-0.65143577539833,C10100020002-5054131052730.png
girl,girl-Doll,라푼젤 스토리 피규어,C10100020002,0630509548170,0.1391892182249915,-0.457945959306618,C10100020002-0630509548170.png
girl,girl-Doll,[d]베스트에버 리얼에니멀 사슴인형-39cm,C10100020002,L000000543031,0.5274327359644567,-0.6829656011650487,C10100020002-L000000543031.png
boy,boy-Control,워치드론,C10100030003,8805804030589,0.37702475160593374,-0.12037521492983885,C10100030003-8805804030589.png
girl,girl-DIY,미판매상품 안내페이지,C10100020004,8801198081220,0.07074879896289674,0.11635580346023033,C10100020004-8801198081220.png
boy,boy-Figure,포켓몬 크레인,C10100030005,4904810871873,0.11202321893941117,-0.22557689791095795,C10100030005-4904810871873.png
girl,girl-Doll,실바니안 치과의사세트 (5095),C10100020002,5054131050958,0.19568964129407265,-0.5579314230684497,C10100020002-5054131050958.png
boy,boy-Car/Train,[브루더] JCB MIDI CX 백호우 로더,C10100030004,L000000520820,0.08988542291768517,0.08630539334865836,C10100030004-L000000520820.png
girl,girl-Doll,디즈니프린세스 벨의 댄스파티,C10100020002,0630509616558,0.14345596066941366,0.018420756247667966,C10100020002-0630509616558.png
boy,boy-Car/Train,핫휠 마블 캐릭터카,C10100030004,0887961292022,-0.0141291537702085,-0.14692032136980498,C10100030004-0887961292022.png
boy,boy-Car/Train,토미카 후렌치후라이카 (55),C10100030004,4904810824626,0.38070756254218013,-0.020112317559153624,C10100030004-4904810824626.png
girl,girl-RolePlay,[에이치비카펜트리]26PCS 메탈 쿡웨어 세트,C10100020001,L000000555964,0.002401750453336291,0.006928837837663589,C10100020001-L000000555964.png
girl,girl-Doll,예스 아이 캣 봉제인형-화이트(60cm)/예스아이캣인형/고양이인형,C10100020002,L000002781597,-0.3927071355599225,0.6179860026875138,C10100020002-L000002781597.png
boy,boy-RolePlay,[멜리사앤더그] 가수 역할 놀이 세트,C10100030001,L000000553785,0.7396583659622211,-0.19705010587560548,C10100030001-L000000553785.png
girl,girl-RolePlay,토이로얄 야채세트(1552),C10100020001,L000002906405,0.0492865212732281,0.018848287134629618,C10100020001-L000002906405.png
boy,boy-Control,터닝메카드R 피닉스,C10100030003,8807633301052,0.43143491399177675,-0.3661904542777172,C10100030003-8807633301052.png
boy,boy-Figure,포켓몬 XYZ 파이어,C10100030005,4904810819707,0.36346273787107214,0.17924731627705717,C10100030005-4904810819707.png
boy,boy-Figure,메타코레 아이언맨마크43,C10100030005,4904810836353,0.7171616948825753,-0.4525223712255102,C10100030005-4904810836353.png
girl,girl-Doll,[d]아망스 커플테디 남자곰인형 - 소형(40cm),C10100020002,L000000546353,0.23406937543294323,-0.13716394339392926,C10100020002-L000000546353.png
boy,boy-Figure,미판매상품 안내페이지,C10100030005,0887961327236,-0.04580422837089293,0.4667377027415501,C10100030005-0887961327236.png
boy,boy-Car/Train,타요 남산도로놀이,C10100030004,8804275460536,-0.2430647756604818,-0.20879876601015554,C10100030004-8804275460536.png
boy,boy-Figure,큐포스켓 신데렐라(기본컬러),C10100030005,4983164354928,-0.2084506356718205,0.21285518582092597,C10100030005-4983164354928.png
boy,boy-Car/Train,미판매상품 안내페이지,C10100030004,4904810811725,0.2296233842898478,0.05362211040733769,C10100030004-4904810811725.png
girl,girl-Doll,리틀미미 라푼젤 침실,C10100020002,8804275145525,0.563914047447089,-0.11173958500483736,C10100020002-8804275145525.png
boy,boy-Car/Train,미판매상품 안내페이지,C10100030004,L000002672175,0.24025742578202675,-0.5575039780144774,C10100030004-L000002672175.png
girl,girl-Doll,체리 꿈꾸는발레리나,C10100020002,8809121094682,0.6040002375678077,-0.16454558076014186,C10100020002-8809121094682.png
girl,girl-DIY,프리파라 로제트메이커2세트 (리필),C10100020004,4904790598890,0.43569080851414704,-0.14620378592594968,C10100020004-4904790598890.png
girl,girl-Doll,[d]헬로키티 나염원피스 인형-소형(20cm),C10100020002,L000000517913,0.42365819386266196,-0.6979099253869343,C10100020002-L000000517913.png
girl,girl-DIY,미니펫만들기 귀요미동물친구들,C10100020004,8809182325176,0.14294431875481964,-0.2958742296546287,C10100020004-8809182325176.png
girl,girl-Doll,실바니안 강아지미끄럼틀(5204),C10100020002,5054131052044,0.3350397348552076,-0.4364878735090104,C10100020002-5054131052044.png
boy,boy-Action,미판매상품 안내페이지,C10100030002,8809318320815,-0.3254331690209532,-0.09708305287695718,C10100030002-8809318320815.png
boy,boy-Action,전자검,C10100030002,8809073332641,0.41017323654547455,0.13658925105530656,C10100030002-8809073332641.png
girl,girl-Doll,[오지돌스] 신발9종풀세트(낱개),C10100020002,L000002760624,0.7373143225163933,-0.32652952958118997,C10100020002-L000002760624.png
boy,boy-Action,고고다이노 사운드변신렉스,C10100030002,8809174678228,0.16289905472974583,-0.2618782121335958,C10100030002-8809174678228.png
girl,girl-Deco,얼굴인형 헤어핀2 (코니),C10100020003,8809174571864,0.39351337334291064,-0.06676107452895587,C10100020003-8809174571864.png
boy,boy-Action,닌자터틀레오나르도플레이피규어,C10100030002,0043377914211,-0.09772521630984825,-0.4260869375364576,C10100030002-0043377914211.png
girl,girl-Doll,LOL서프라이즈컨페티팝3 시리즈2,C10100020002,8801198082388,0.5020967006635592,-0.7762647387871902,C10100020002-8801198082388.png
girl,girl-Deco,캔디걸 수성안전 매니큐어 민트핫핑크,C10100020003,8805804030886,0.4485386618715065,0.10266632098119992,C10100020003-8805804030886.png
girl,girl-Deco,미판매상품 안내페이지,C10100020003,L000002812694,0.9167065371052593,-0.035667927831950615,C10100020003-L000002812694.png
boy,boy-Control,미판매상품 안내페이지,C10100030003,8809194423006,0.38194954184838115,-0.09823895191430305,C10100030003-8809194423006.png
boy,boy-Action,다이노코어3 헤드코어세트 (1),C10100030002,8809398340406,0.20979740606914918,-0.40949318371594406,C10100030002-8809398340406.png
boy,boy-Control,미판매상품 안내페이지,C10100030003,L000002765378,0.37424135729832,-0.5018383478901708,C10100030003-L000002765378.png
girl,girl-RolePlay,플랜토이즈 원목교구 주방놀이 주스만들기 3610,C10100020001,L000002652396,0.23927622112018107,-0.6670999444909795,C10100020001-L000002652396.png
boy,boy-Control,오프로드 매드토크 (6*6),C10100030003,8809215282919,0.09408092515342367,-0.09765397089806538,C10100030003-8809215282919.png
boy,boy-Figure,V2 스페이스 독 틴토이,C10100030005,8809174572052,-0.3496127153807944,-0.13358298171965605,C10100030005-8809174572052.png
girl,girl-Doll,체리 패셔니스타,C10100020002,8809121094699,0.5062333918206866,-0.2940430874027908,C10100020002-8809121094699.png
boy,boy-Car/Train,브리오 월드-구조대 세트-33817,C10100030004,L000002732600,0.23832391100569675,-0.2886201023581234,C10100030004-L000002732600.png
boy,boy-Action,사이버헌터 샷레드건,C10100030002,8809073338032,0.05794382653720632,-0.05824290354502066,C10100030002-8809073338032.png
girl,girl-RolePlay,콩지 말하는자판기,C10100020001,8809121092473,0.5408992741322787,-0.2282972009328372,C10100020001-8809121092473.png
girl,girl-Deco,뿌띠슈 워터팡팡 네일 W08 레몬워터,C10100020003,8809571130275,0.1758591713951685,-0.7655100530594777,C10100020003-8809571130275.png
